accession_number,cik,company_name,sector,stratum,form,filing_date,section_type,source_document,verdict,n_toc_entries,n_matching,n_resolvable,shipped_span_is_none,best_source,best_words,best_end_ran_to_eof,rec_words,rec_guarded_words,rec_end_at_eof,end_guard_shortened_span,fb_words,fb_end_at_eof,doc_words,head_char_offset,head_opens_on_item1a,clears_word_floor_15,clears_char_gate_30,guarded_span_still_ends_at_eof,band_p4_0.5-2x_median,band_bimodal_recalibrated,defensible_span,best_head
0001558370-24-010097,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2024-07-25,RISK_FACTORS,wcn-20240630x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,36119,,False,False,,,,,False,
0001558370-24-013554,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2024-10-24,RISK_FACTORS,wcn-20240930x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,36767,,False,False,,,,,False,
0001558370-25-005319,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2025-04-24,RISK_FACTORS,wcn-20250331x10q.htm,R1_genuinely_absent_from_toc,15,0,0,True,none,,,,,,,,,28241,,False,False,,,,,False,
0001558370-25-009490,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2025-07-24,RISK_FACTORS,wcn-20250630x10q.htm,R1_genuinely_absent_from_toc,17,0,0,True,none,,,,,,,,,34498,,False,False,,,,,False,
0001104659-25-101349,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2025-10-22,RISK_FACTORS,wcn-20250930x10q.htm,R1_genuinely_absent_from_toc,19,0,0,True,none,,,,,,,,,34709,,False,False,,,,,False,
0001104659-26-047074,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2026-04-23,RISK_FACTORS,wcn-20260331x10q.htm,R1_genuinely_absent_from_toc,19,0,0,True,none,,,,,,,,,30075,,False,False,,,,,False,
0001104659-26-086006,1318220,"Waste Connections, Inc.",utilities,extension,10-Q,2026-07-23,RISK_FACTORS,wcn-20260630x10q.htm,R1_genuinely_absent_from_toc,19,0,0,True,none,,,,,,,,,33892,,False,False,,,,,False,
0000005272-23-000023,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2023-05-05,RISK_FACTORS,aig-20230331.htm,R2_first_dangling_later_resolves,33,3,2,True,F1_anchor_later_entry_end_guarded,40.0,0.0,40.0,40.0,0.0,0.0,782.0,1.0,84230,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"ITEM 1A | Risk Factors In addition to the other information set forth in this Quarterly Report on Form 10-Q, you should carefully consider the risk factors discussed in Part I, Item 1A. Risk Factors in the 2022 Annual Report."
0000005272-23-000033,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2023-08-02,RISK_FACTORS,aig-20230630.htm,R2_first_dangling_later_resolves,33,3,2,True,F1_anchor_later_entry_end_guarded,40.0,0.0,40.0,40.0,0.0,0.0,775.0,1.0,98221,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"ITEM 1A | Risk Factors In addition to the other information set forth in this Quarterly Report on Form 10-Q, you should carefully consider the risk factors discussed in Part I, Item 1A. Risk Factors in the 2022 Annual Report."
0000008670-15-000026,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2015-11-05,RISK_FACTORS,q1fy1610q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,487.0,37.0,1.0,1.0,37.0,0.0,17951,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2015 . 35 Item 2. Unregistered"
0000008670-16-000030,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2016-02-03,RISK_FACTORS,q2fy1610q.htm,R2_first_dangling_later_resolves,24,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,1067.0,37.0,1.0,1.0,37.0,0.0,21881,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2015 . 38 Item 2. Unregistered"
0000008670-16-000034,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2016-05-05,RISK_FACTORS,q3fy1610q.htm,R2_first_dangling_later_resolves,24,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,1070.0,37.0,1.0,1.0,37.0,0.0,20852,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2015 . 38 Item 2. Unregistered"
0000008670-16-000059,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2016-11-03,RISK_FACTORS,q1fy1710-q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,434.0,37.0,1.0,1.0,37.0,0.0,16527,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2016 . 35 Item 2. Unregistered"
0000008670-17-000003,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2017-02-01,RISK_FACTORS,q2fy1710-q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,415.0,37.0,1.0,1.0,37.0,0.0,19834,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2016 . 39 Item 2. Unregistered"
0000008670-17-000005,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2017-05-04,RISK_FACTORS,q3fy1710-q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,415.0,37.0,1.0,1.0,37.0,0.0,20543,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2016 . 38 Item 2. Unregistered"
0000008670-17-000012,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2017-11-02,RISK_FACTORS,q1fy1810q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,411.0,37.0,1.0,1.0,37.0,0.0,16196,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2017 . 35 Item 2. Unregistered"
0000008670-18-000003,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2018-02-01,RISK_FACTORS,q2fy1810q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,416.0,37.0,1.0,1.0,37.0,0.0,19982,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2017 . 39 Item 2. Unregistered"
0000008670-18-000007,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2018-05-04,RISK_FACTORS,q3fy1810q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,423.0,37.0,1.0,1.0,37.0,0.0,20904,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2017 . 40 Item 2. Unregistered"
0000008670-18-000017,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2018-11-01,RISK_FACTORS,q1fy1910q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,411.0,37.0,1.0,1.0,37.0,0.0,19923,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2018 . 40 Item 2. Unregistered"
0000008670-19-000005,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2019-01-31,RISK_FACTORS,q2fy1910q.htm,R2_first_dangling_later_resolves,23,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,616.0,37.0,1.0,1.0,37.0,0.0,22624,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2018 . 43 Item 2. Unregistered"
0000008670-19-000013,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2019-05-03,RISK_FACTORS,q3fy1910q.htm,R2_first_dangling_later_resolves,24,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,518.0,37.0,1.0,1.0,37.0,0.0,22967,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2018 . 45 Item 2. Unregistered"
0000008670-19-000027,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2019-11-04,RISK_FACTORS,q1fy2010q.htm,R2_first_dangling_later_resolves,21,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,469.0,37.0,1.0,1.0,37.0,0.0,17748,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2019 . 40 Item 2. Unregistered"
0000008670-20-000007,8670,AUTOMATIC DATA PROCESSING INC,tech,core,10-Q,2020-01-31,RISK_FACTORS,q2fy2010q.htm,R2_first_dangling_later_resolves,21,3,2,True,F1_anchor_later_entry_end_guarded,37.0,1.0,510.0,37.0,1.0,1.0,37.0,0.0,19145,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors disclosed in Part 1, Item 1A, of our Annual Report on Form 10-K for the fiscal year ended June 30, 2019 . 44 Item 2. Unregistered"
0001390777-17-000076,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2017-05-08,RISK_FACTORS,bk1q201710-q.htm,R2_first_dangling_later_resolves,14,2,1,True,F1_anchor_later_entry_end_guarded,1102.0,1.0,2311.0,1102.0,1.0,1.0,1102.0,0.0,58432,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors The following discussion supplements the discussion of risk factors that could affect our business, financial condition or results of operations set forth in Part I, Item 1A, Risk Factors, on pages 90 through 116 of our"
0001390777-17-000095,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2017-08-03,RISK_FACTORS,bk2q201710-q.htm,R2_first_dangling_later_resolves,14,2,1,True,F1_anchor_later_entry_end_guarded,1121.0,1.0,2536.0,1121.0,1.0,1.0,1121.0,0.0,64151,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors The following discussion supplements the discussion of risk factors that could affect our business, financial condition or results of operations set forth in Part I, Item 1A, Risk Factors, on pages 90 through 116 of our"
0001390777-17-000106,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2017-11-07,RISK_FACTORS,bk3q201710-q.htm,R2_first_dangling_later_resolves,14,2,1,True,F1_anchor_later_entry_end_guarded,1121.0,1.0,2208.0,1121.0,1.0,1.0,1121.0,0.0,61904,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors The following discussion supplements the discussion of risk factors that could affect our business, financial condition or results of operations set forth in Part I, Item 1A, Risk Factors, on pages 90 through 116 of our"
0001390777-20-000062,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2020-05-07,RISK_FACTORS,form10-q1q20.htm,R2_first_dangling_later_resolves,14,2,1,True,F1_anchor_later_entry_end_guarded,736.0,1.0,1939.0,736.0,1.0,1.0,736.0,0.0,59240,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors The following discussion supplements the discussion of risk factors that could affect our business, financial condition or results of operations set forth in Part I, Item 1A., Risk Factors, on pages 75 through 99 of our"
0001390777-20-000072,1390777,Bank of New York Mellon Corp,financials,core,10-Q,2020-08-06,RISK_FACTORS,form10-q2q20.htm,R2_first_dangling_later_resolves,14,2,1,True,F1_anchor_later_entry_end_guarded,896.0,1.0,2325.0,896.0,1.0,1.0,896.0,0.0,64829,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors. The following discussion supplements the discussion of risk factors that could affect our business, financial condition or results of operations set forth in Part I, Item 1A., Risk Factors, on pages 75 through 99 of our"
0000927628-26-000048,927628,CAPITAL ONE FINANCIAL CORP,financials,core,10-Q,2026-05-07,RISK_FACTORS,cof-20260331.htm,R2_first_dangling_later_resolves,102,3,2,True,F1_anchor_later_entry_end_guarded,29.0,0.0,29.0,29.0,0.0,0.0,29.0,0.0,57387,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,Item 1A. Risk Factors We are not aware of any material changes from the risk factors set forth under “Part I—Item 1A. Risk Factors” in our 2025 Form 10-K.
0000927628-26-000089,927628,CAPITAL ONE FINANCIAL CORP,financials,core,10-Q,2026-07-28,RISK_FACTORS,cof-20260630.htm,R2_first_dangling_later_resolves,102,3,2,True,F1_anchor_later_entry_end_guarded,29.0,0.0,29.0,29.0,0.0,0.0,29.0,0.0,63835,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,Item 1A. Risk Factors We are not aware of any material changes from the risk factors set forth under “Part I—Item 1A. Risk Factors” in our 2025 Form 10-K.
0001539838-15-000037,1539838,"Diamondback Energy, Inc.",energy,core,10-Q,2015-08-10,RISK_FACTORS,a6301510-q.htm,R2_first_dangling_later_resolves,19,2,1,True,F1_anchor_later_entry_end_guarded,131.0,1.0,863.0,131.0,1.0,1.0,49.0,0.0,27184,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS Our business faces many risks. Any of the risks discussed in this Form 10-Q and our other SEC filings could have a material impact on our business, financial position or results of operations. Additional risks and"
0000072741-16-000107,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2016-11-04,RISK_FACTORS,q3201610-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,436.0,1.0,1394.0,436.0,1.0,1.0,110.0,0.0,37661,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, “Legal Proceedings,” and elsewhere in our 2015 Form 10-K. These disclosures are incorporated herein"
0000072741-17-000021,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2017-05-05,RISK_FACTORS,q1201710-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,179.0,1.0,1249.0,179.0,1.0,1.0,110.0,0.0,31147,-1.0,False,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2016 Form 10-K. These disclosures are incorporated herein"
0000072741-17-000030,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2017-08-04,RISK_FACTORS,q2201710-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,264.0,1.0,1251.0,264.0,1.0,1.0,110.0,0.0,35738,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2016 Form 10-K. These disclosures are incorporated herein"
0000072741-17-000045,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2017-11-03,RISK_FACTORS,q3201710-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,264.0,1.0,1318.0,264.0,1.0,1.0,110.0,0.0,37720,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2016 Form 10-K. These disclosures are incorporated herein"
0000072741-18-000042,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2018-05-03,RISK_FACTORS,a2018q110-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,181.0,1.0,1094.0,181.0,1.0,1.0,112.0,0.0,36599,-1.0,False,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2017 Form 10-K. These disclosures are incorporated herein"
0000072741-18-000053,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2018-08-03,RISK_FACTORS,a2018q210-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,181.0,1.0,993.0,181.0,1.0,1.0,112.0,0.0,42064,-1.0,False,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2017 Form 10-K. These disclosures are incorporated herein"
0000072741-18-000060,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2018-11-06,RISK_FACTORS,a2018q310-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,271.0,1.0,1083.0,271.0,1.0,1.0,112.0,0.0,44602,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2017 Form 10-K. These disclosures are incorporated herein"
0000072741-19-000026,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2019-05-07,RISK_FACTORS,a2019q110-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,358.0,1.0,1180.0,358.0,1.0,1.0,112.0,0.0,34089,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2018 Form 10-K. These disclosures are incorporated herein"
0000072741-19-000034,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2019-08-06,RISK_FACTORS,a2019q210-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,381.0,1.0,1310.0,381.0,1.0,1.0,112.0,0.0,42982,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed these legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2018 Form 10-K. These disclosures are incorporated herein"
0000072741-19-000042,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2019-11-07,RISK_FACTORS,a2019q310-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,602.0,1.0,1467.0,602.0,1.0,1.0,112.0,0.0,43986,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed certain legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2018 Form 10-K. These disclosures are incorporated herein"
0000072741-20-000013,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2020-05-08,RISK_FACTORS,a2020q110-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,1226.0,1.0,2127.0,1226.0,1.0,1.0,1159.0,0.0,39050,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed certain legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2019 Form 10-K. These disclosures are incorporated herein"
0000072741-20-000020,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2020-08-07,RISK_FACTORS,a2020q210-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,1265.0,1.0,2087.0,1265.0,1.0,1.0,1198.0,0.0,45415,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed certain legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2019 Form 10-K. These disclosures are incorporated herein"
0000072741-20-000024,72741,EVERSOURCE ENERGY,utilities,extension,10-Q,2020-11-06,RISK_FACTORS,a2020q310-qxdocument.htm,R2_first_dangling_later_resolves,24,3,1,True,F1_anchor_later_entry_end_guarded,1330.0,1.0,2340.0,1330.0,1.0,1.0,1263.0,0.0,49560,-1.0,False,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"PART II. OTHER INFORMATION ITEM 1. LEGAL PROCEEDINGS We are parties to various legal proceedings. We have disclosed certain legal proceedings in Part I, Item 3, ""Legal Proceedings,"" and elsewhere in our 2019 Form 10-K. These disclosures are incorporated herein"
0000798354-20-000020,798354,FISERV INC,financials,core,10-Q,2020-08-06,RISK_FACTORS,fisv0630202010-q.htm,R2_first_dangling_later_resolves,17,2,1,True,F1_anchor_later_entry_end_guarded,1561.0,0.0,1561.0,1561.0,0.0,0.0,1564.0,0.0,29518,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"ITEM 1A. RISK FACTORS In addition to the risk factors included as Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2019 filed with the Securities and Exchange Commission on February 27, 2020, the"
0001108524-15-000025,1108524,"Salesforce, Inc.",tech,core,10-Q,2015-08-25,RISK_FACTORS,crmq2fy1610-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,10750.0,1.0,11192.0,10750.0,1.0,1.0,10750.0,0.0,45334,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of operations, cash flows"
0001108524-15-000034,1108524,"Salesforce, Inc.",tech,core,10-Q,2015-11-20,RISK_FACTORS,crmq3fy1610-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,10932.0,1.0,11592.0,10932.0,1.0,1.0,10932.0,0.0,47175,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of operations, cash flows"
0001108524-16-000066,1108524,"Salesforce, Inc.",tech,core,10-Q,2016-05-20,RISK_FACTORS,crmq1fy1710-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,11305.0,1.0,11780.0,11305.0,1.0,1.0,11305.0,0.0,43004,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of operations, cash flows"
0001108524-16-000085,1108524,"Salesforce, Inc.",tech,core,10-Q,2016-09-01,RISK_FACTORS,crmq2fy1710-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,11423.0,1.0,11935.0,11423.0,1.0,1.0,11423.0,0.0,49962,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of operations, cash flows"
0001108524-16-000128,1108524,"Salesforce, Inc.",tech,core,10-Q,2016-11-21,RISK_FACTORS,crmq3fy1710-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,11881.0,1.0,12447.0,11881.0,1.0,1.0,11881.0,0.0,52566,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of operations, cash flows"
0001108524-17-000012,1108524,"Salesforce, Inc.",tech,core,10-Q,2017-05-22,RISK_FACTORS,crmq1fy1810-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,12530.0,1.0,12958.0,12530.0,1.0,1.0,12530.0,0.0,40194,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of operations, cash flows"
