recon_date,cik,name,sector,stratum,float_usd,float_instant,float_accn,shares_outstanding,shares_source,implied_price_usd,zero_float_instant,zero_float_filed,flags,float_to_assets,scale_verdict
2024-07-01,732717,AT&T INC.,utilities,extension,114000000000.0,2023-06-30,0000732717-24-000009,7152792253.0,same_accn@2024-02-07,15.937831823954694,,,,,
2024-07-01,753308,NEXTERA ENERGY INC,utilities,extension,150048196735.0,2023-06-30,0000753308-24-000008,2052429154.0,same_accn@2024-01-31,73.1076132116763,,,,,
2024-07-01,764180,"ALTRIA GROUP, INC.",consumer,core,80000000000.0,2023-06-30,0000764180-24-000079,1763461775.0,same_accn@2024-02-15,45.36531561621175,,,,,
2024-07-01,766704,WELLTOWER INC.,materials_realestate,extension,41131361000.0,2023-06-30,0000766704-24-000008,,no_concept,,,,,,
2024-07-01,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,137800000000.0,2023-06-30,0000773840-24-000014,652181812.0,same_accn@2024-01-26,211.29077423582,,,,,
2024-07-01,789019,MICROSOFT CORP,tech,core,1800000000000.0,2022-12-31,0000950170-23-035122,7429763722.0,same_accn@2023-07-24,242.26880791243553,,,,,
2024-07-01,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,51700000000.0,2023-06-30,0000797468-24-000034,879499439.0,same_accn@2024-01-31,58.78343715464269,,,,,
2024-07-01,798354,FISERV INC,financials,core,76750418162.0,2023-06-30,0000798354-24-000037,590402536.0,same_accn@2024-02-16,129.99676234791784,,,,,
2024-07-01,804328,QUALCOMM INC/DE,tech,core,138900000000.0,2023-03-24,0000804328-23-000055,1113000000.0,same_accn@2023-10-30,124.7978436657682,,,,,
2024-07-01,813672,CADENCE DESIGN SYSTEMS INC,tech,core,63740000000.0,2023-06-30,0000813672-24-000034,,no_concept,,,,,,
2024-07-01,821189,EOG RESOURCES INC,energy,core,66533000000.0,2023-06-30,0000821189-24-000011,580001872.0,same_accn@2024-02-15,114.71169872362067,,,,,
2024-07-01,823768,WASTE MANAGEMENT INC,utilities,extension,70100000000.0,2023-06-30,0001558370-24-001049,401598077.0,same_accn@2024-02-08,174.55262864717352,,,,,
2024-07-01,829224,STARBUCKS CORP,consumer,core,117100000000.0,2023-04-02,0000829224-23-000058,1136700000.0,same_accn@2023-11-10,103.01750681798188,,,,,
2024-07-01,831001,CITIGROUP INC,financials,core,88400000000.0,2023-06-30,0000831001-24-000033,1911366783.0,same_accn@2024-01-31,46.249626595085594,,,,,
2024-07-01,831259,FREEPORT-MCMORAN INC,materials_realestate,extension,57100000000.0,2023-06-30,0000831259-24-000011,1434409010.0,same_accn@2024-01-31,39.80733500830422,,,,,
2024-07-01,858877,"CISCO SYSTEMS, INC.",tech,core,198600000000.0,2023-01-27,0000858877-23-000023,4054857783.0,same_accn@2023-09-01,48.978289900235445,,,,,
2024-07-01,872589,"REGENERON PHARMACEUTICALS, INC.",healthcare,core,76700000000.0,2023-06-30,0001804220-24-000009,,no_fact_within_400d,,,,,,
2024-07-01,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,90700000000.0,2023-06-30,0000875320-24-000062,258307816.0,same_accn@2024-02-09,351.1314578262703,,,,,
2024-07-01,882095,"GILEAD SCIENCES, INC.",healthcare,core,67000000000.0,2023-06-30,0000882095-24-000007,1245774616.0,same_accn@2024-02-16,53.78179900239675,,,,,
2024-07-01,885725,BOSTON SCIENTIFIC CORP,healthcare,core,79000000000.0,2023-06-30,0000885725-24-000020,1467095627.0,same_accn@2024-01-31,53.84788731293792,,,,,
2024-07-01,886982,GOLDMAN SACHS GROUP INC,financials,core,106200000000.0,2023-06-30,0000886982-24-000012,325562747.0,same_accn@2024-02-09,326.2043983183371,,,,,
2024-07-01,895421,MORGAN STANLEY,financials,core,136317364533.0,2023-06-30,0000895421-24-000300,1635268297.0,same_accn@2024-01-31,83.36085569755285,,,,,
2024-07-01,895728,ENBRIDGE INC,energy,core,75100000000.0,2023-06-30,0001193125-24-066168,2125586356.0,same_accn@2024-02-02,35.33142739085215,,,,,
2024-07-01,896159,Chubb Ltd,financials,core,79000000000.0,2023-06-30,0000896159-24-000003,,no_concept,,,,,,
2024-07-01,896878,INTUIT INC.,tech,core,115500000000.0,2023-01-31,0000896878-23-000034,280259493.0,same_accn@2023-08-25,412.11806516755524,,,,,
2024-07-01,936468,LOCKHEED MARTIN CORP,industrials,extension,115200000000.0,2023-06-25,0000936468-24-000010,241643304.0,same_accn@2024-01-19,476.73574269618496,,,,,
2024-07-01,1018724,AMAZON COM INC,consumer,core,1183684965587.0,2023-06-30,0001018724-24-000008,10387381291.0,same_accn@2024-01-24,113.95412688013938,,,,2.242447657092681,corroborated by balance sheet
2024-07-01,1032208,SEMPRA,utilities,extension,45800000000.0,2023-06-30,0001032208-24-000007,632149916.0,same_accn@2024-02-20,72.4511683712697,,,,,
2024-07-01,1035002,VALERO ENERGY CORP/TX,energy,core,41400000000.0,2023-06-30,0001035002-24-000007,332481908.0,same_accn@2024-02-16,124.51805347555934,,,,,
2024-07-01,1035267,INTUITIVE SURGICAL INC,healthcare,core,119600000000.0,2023-06-30,0001035267-24-000021,352325863.0,same_accn@2024-01-25,339.4584745542793,,,,,
2024-07-01,1038357,PIONEER NATURAL RESOURCES CO,energy,core,48037455068.0,2023-06-30,0001193125-24-119644,233675158.0,same_accn@2024-04-24,205.57364967310733,,,,,
2024-07-01,1039684,ONEOK INC /NEW/,energy,core,27400000000.0,2023-06-30,0001039684-24-000015,583159446.0,same_accn@2024-02-20,46.985434580442345,,,,,
2024-07-01,1045609,"Prologis, Inc.",materials_realestate,extension,112988239238.0,2023-06-30,0000950170-24-014539,924881000.0,same_accn@2024-02-09,122.16516420815218,,,,,
2024-07-01,1045810,NVIDIA CORP,tech,core,1100000000000.0,2023-07-28,0001045810-24-000029,2500000000.0,same_accn@2024-02-16,440.0,,,,,
2024-07-01,1051470,CROWN CASTLE INC.,materials_realestate,extension,49200000000.0,2023-06-30,0001051470-24-000062,434215269.0,same_accn@2024-02-20,113.30785329891289,,,,,
2024-07-01,1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,90200000000.0,2023-06-30,0001053507-24-000011,,no_concept,,,,,,
2024-07-01,1060391,"REPUBLIC SERVICES, INC.",utilities,extension,48400000000.0,2023-06-30,0001060391-24-000142,314610579.0,same_accn@2024-02-13,153.8409806620012,,,,,
2024-07-01,1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,38720000000.0,2023-06-30,0001061219-24-000006,2168245238.0,same_accn@2024-01-31,17.85775857887529,,,,,
2024-07-01,1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,37467000000.0,2023-06-30,0001558370-24-001532,,no_fact_within_400d,,,,,,
2024-07-01,1065280,NETFLIX INC,consumer,core,192301932760.0,2023-06-30,0001065280-24-000030,432759584.0,same_accn@2023-12-31,444.36204273641226,,,,,
2024-07-01,1067983,BERKSHIRE HATHAWAY INC,financials,core,625500000000.0,2023-06-30,0000950170-24-019719,,no_fact_within_400d,,,,,,
2024-07-01,1075531,Booking Holdings Inc.,industrials,extension,97200000000.0,2023-06-30,0001075531-24-000014,34171027.0,same_accn@2024-02-15,2844.515033159524,,,implied_price_out_of_band,3.993098348533399,corroborated by balance sheet
2024-07-01,1090012,DEVON ENERGY CORP/DE,energy,core,30800000000.0,2023-06-30,0000950170-24-021781,635000000.0,same_accn@2024-02-14,48.503937007874015,,,,,
2024-07-01,1090727,UNITED PARCEL SERVICE INC,industrials,extension,129730366499.0,2023-06-30,0001090727-24-000008,,no_fact_within_400d,,,,,,
2024-07-01,1101239,EQUINIX INC,materials_realestate,extension,73000000000.0,2023-06-30,0001628280-24-005350,94621449.0,same_accn@2024-02-15,771.4952663639721,,,,,
2024-07-01,1103982,"Mondelez International, Inc.",consumer,core,99200000000.0,2023-06-30,0001103982-24-000019,,no_concept,,,,,,
2024-07-01,1108524,"Salesforce, Inc.",tech,core,194100000000.0,2023-07-31,0001108524-24-000005,970000000.0,same_accn@2024-02-29,200.10309278350516,,,,,
2024-07-01,1109357,EXELON CORP,utilities,extension,40536144047.0,2023-06-30,0001109357-24-000053,999538542.0,same_accn@2024-01-31,40.55485841085255,,,,,
2024-07-01,1141391,Mastercard Inc,financials,core,328800000000.0,2023-06-30,0001141391-24-000022,,no_fact_within_400d,,,,,,
2024-07-01,1156039,"Elevance Health, Inc.",healthcare,core,104634460663.0,2023-06-30,0001156039-24-000015,232668735.0,same_accn@2024-02-01,449.71431448664555,,,,,
2024-07-01,1156375,CME GROUP INC.,financials,core,66300000000.0,2023-06-30,0001156375-24-000010,,no_fact_within_400d,,,,,,
2024-07-01,1163165,CONOCOPHILLIPS,energy,core,124000000000.0,2023-06-30,0001163165-24-000010,1176408368.0,same_accn@2024-01-31,105.40557460570528,,,,,
2024-07-01,1166691,COMCAST CORP,consumer,core,170209000000.0,2023-06-30,0001166691-24-000011,,no_fact_within_400d,,,,,,
2024-07-01,1276187,Energy Transfer LP,energy,core,35670000000.0,2023-06-30,0001276187-24-000024,3367757556.0,same_accn@2024-02-09,10.59161753982269,,,,,
2024-07-01,1283699,"T-Mobile US, Inc.",utilities,extension,73200000000.0,2023-06-30,0001283699-24-000008,1186867575.0,same_accn@2024-01-31,61.67495139464064,,,,,
2024-07-01,1318220,"Waste Connections, Inc.",utilities,extension,36709829221.0,2023-06-30,0001558370-24-001109,257679874.0,same_accn@2024-02-02,142.4629275509503,,,,,
2024-07-01,1318605,"Tesla, Inc.",consumer,core,722520000000.0,2023-06-30,0001628280-24-002390,3184790415.0,same_accn@2024-01-22,226.865792046162,,,,,
2024-07-01,1326801,"Meta Platforms, Inc.",tech,core,637000000000.0,2023-06-30,0001326801-24-000012,,no_concept,,,,,,
2024-07-01,1341439,ORACLE CORP,tech,core,186225386000.0,2023-11-30,0000950170-24-075605,2755860000.0,same_accn@2024-06-13,67.57432743317875,,,,,
2024-07-01,1364742,"BlackRock Finance, Inc.",financials,core,102000000000.0,2023-06-30,0000950170-24-019271,148942491.0,same_accn@2024-01-31,684.8280790469659,,,,,
2024-07-01,1373715,"ServiceNow, Inc.",tech,core,87800000000.0,2023-06-30,0001373715-24-000030,205000000.0,same_accn@2024-01-19,428.2926829268293,,,,,
2024-07-01,1393818,Blackstone Inc.,financials,core,65500000000.0,2023-06-30,0001193125-24-044485,714644445.0,same_accn@2024-02-16,91.65396926859202,,,,,
2024-07-01,1403161,VISA INC.,financials,core,364900000000.0,2023-03-31,0001403161-23-000099,,no_fact_within_400d,,,,,,
2024-07-01,1413329,Philip Morris International Inc.,consumer,core,152000000000.0,2023-06-30,0001413329-24-000013,1552456597.0,same_accn@2024-01-31,97.90933949053907,,,,,
2024-07-01,1506307,"KINDER MORGAN, INC.",energy,core,33533173723.0,2023-06-30,0001506307-24-000011,2219369970.0,same_accn@2024-02-16,15.10932119307715,,,,,
2024-07-01,1510295,Marathon Petroleum Corp,energy,core,47200000000.0,2023-06-30,0001510295-24-000015,361358732.0,same_accn@2024-02-23,130.61812492744744,,,,,
2024-07-01,1534701,Phillips 66,energy,core,42400000000.0,2023-06-30,0001534701-24-000078,427824429.0,same_accn@2024-01-31,99.10607512316693,,,,,
2024-07-01,1539838,"Diamondback Energy, Inc.",energy,core,23400000000.0,2023-06-30,0001539838-24-000019,178446583.0,same_accn@2024-02-16,131.1316787724649,,,,,
2024-07-01,1543151,"Uber Technologies, Inc",financials,core,87900000000.0,2023-06-30,0001543151-24-000012,2076497400.0,same_accn@2024-02-12,42.33089817497484,,,,,
2024-07-01,1551152,AbbVie Inc.,healthcare,core,235629692915.0,2023-06-30,0001551152-24-000011,1766473359.0,same_accn@2024-01-31,133.3898933230388,,,,,
2024-07-01,1555280,Zoetis Inc.,healthcare,core,79346000000.0,2023-06-30,0001555280-24-000143,457867115.0,same_accn@2024-02-09,173.2948215772168,,,,,
2024-07-01,1613103,Medtronic plc,healthcare,core,92400000000.0,2023-10-27,0001613103-24-000072,1282269783.0,same_accn@2024-06-17,72.05971880879922,,,,,
2024-07-01,1633917,"PayPal Holdings, Inc.",financials,core,73400000000.0,2023-06-30,0001633917-24-000024,,no_concept,,,,,,
2024-07-01,1640147,Snowflake Inc.,tech,core,56600000000.0,2023-07-31,0001640147-24-000101,334200000.0,same_accn@2024-03-15,169.35966487133453,,,,,
2024-07-01,1652044,Alphabet Inc.,tech,core,1331200000000.0,2023-06-30,0001652044-24-000022,,no_concept,,,,,,
2024-07-01,1707925,LINDE PLC,materials_realestate,extension,186000000000.0,2023-06-30,0001628280-24-007424,481576472.0,same_accn@2024-01-31,386.2314934688088,,,,,
2024-07-01,1730168,Broadcom Inc.,tech,core,253700000000.0,2023-04-28,0001730168-23-000096,468140569.0,same_accn@2023-11-24,541.9312420240169,,,,,
2024-07-01,1739940,Cigna Group,healthcare,core,82800000000.0,2023-06-30,0001739940-24-000005,292355022.0,same_accn@2024-01-31,283.21730009481416,,,,,
2024-07-01,1744489,Walt Disney Co,consumer,core,182900000000.0,2023-04-01,0001744489-24-000064,1834285760.0,same_accn@2024-01-17,99.71183552120036,,,,,
2024-07-01,1782754,AZEK Co Inc.,consumer,core,2796678033000.0,2023-03-31,0000950170-24-073335,,no_concept,,,,,,
2024-07-01,1853513,"Mister Car Wash, Inc.",consumer,core,855722734000.0,2023-06-30,0000950170-24-019105,315472253.0,same_accn@2024-02-15,2712.513464694469,,,implied_price_out_of_band,296.9675666033671,SCALE ERROR (float is a several-hundred-fold multiple of total assets)
2025-07-01,1800,ABBOTT LABORATORIES,healthcare,core,177073983959.0,2024-06-28,0001628280-25-007110,,no_concept,,,,,,
2025-07-01,2488,ADVANCED MICRO DEVICES INC,tech,core,261400000000.0,2024-06-28,0000002488-25-000012,1620477962.0,same_accn@2025-01-30,161.3104319403265,,,,,
2025-07-01,2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,53700000000.0,2024-03-31,0000002969-24-000056,222378909.0,same_accn@2024-10-31,241.47973493295626,,,,,
2025-07-01,4447,HESS CORP,energy,core,41004000000.0,2024-06-30,0001628280-25-008716,308291660.0,same_accn@2025-01-31,133.00392232472328,,,,,
2025-07-01,4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,46757322914.0,2024-06-30,0000004904-25-000027,532907715.0,same_accn@2024-12-31,87.73999999981235,,,,,
2025-07-01,6951,APPLIED MATERIALS INC /DE,tech,core,167928935720.0,2024-04-28,0000006951-24-000044,813684638.0,same_accn@2024-12-06,206.3808604433798,,,,,
2025-07-01,8670,AUTOMATIC DATA PROCESSING INC,tech,core,95597065890.0,2023-12-31,0000008670-24-000024,407795203.0,same_accn@2024-08-02,234.42420407775126,,,,,
2025-07-01,10795,BECTON DICKINSON & CO,healthcare,core,71455056628.0,2024-03-31,0000010795-24-000084,289122120.0,same_accn@2024-10-31,247.14489720814166,,,,,
2025-07-01,12927,BOEING CO,industrials,extension,112000000000.0,2024-06-30,0000012927-25-000015,750074411.0,same_accn@2025-01-27,149.31851874626875,,,,,
2025-07-01,14272,BRISTOL MYERS SQUIBB CO,healthcare,core,84156423913.0,2024-06-30,0000014272-25-000039,2029312023.0,same_accn@2025-02-06,41.47042098956707,,,,,
2025-07-01,18230,CATERPILLAR INC,industrials,extension,160300000000.0,2024-12-31,0000018230-25-000008,477932024.0,same_accn@2024-12-31,335.40334597875784,,,,,
2025-07-01,19617,JPMORGAN CHASE & CO,financials,core,573443601053.0,2024-06-30,0000019617-25-000270,2796106099.0,same_accn@2025-01-31,205.08649555826457,,,,,
2025-07-01,21344,COCA COLA CO,consumer,core,272048494989.0,2024-06-28,0000021344-25-000011,,no_concept,,,,,,
2025-07-01,21665,COLGATE PALMOLIVE CO,consumer,core,79200000000.0,2024-06-30,0000021665-25-000008,811536437.0,same_accn@2025-01-31,97.59266052523529,,,,,
2025-07-01,34088,EXXON MOBIL CORP,energy,core,511000000000.0,2024-06-28,0000034088-25-000010,4339143313.0,same_accn@2025-01-31,117.76518154379751,,,,,
2025-07-01,45012,HALLIBURTON CO,energy,core,22200000000.0,2024-06-30,0000045012-25-000010,868091623.0,same_accn@2025-02-05,25.573337435603847,,,,,
2025-07-01,50863,INTEL CORP,tech,core,132400000000.0,2024-06-28,0000050863-25-000009,4330000000.0,same_accn@2025-01-24,30.577367205542725,,,,,
2025-07-01,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,159200000000.0,2024-06-30,0000051143-25-000015,927264332.0,same_accn@2025-02-10,171.687828924277,,,,,
2025-07-01,55785,KIMBERLY CLARK CORP,materials_realestate,extension,46600000000.0,2024-06-30,0000055785-25-000013,331684601.0,same_accn@2025-01-31,140.4949155297083,,,,,
2025-07-01,59478,ELI LILLY & Co,healthcare,core,769792000000.0,2024-06-30,0000059478-25-000067,948169999.0,same_accn@2025-02-14,811.8712897601393,,,,,
2025-07-01,60667,LOWES COMPANIES INC,consumer,core,136400000000.0,2024-08-02,0000060667-25-000049,559706540.0,same_accn@2025-03-20,243.69913562203507,,,,,
2025-07-01,62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,103586269063.0,2024-06-30,0000062709-25-000015,491131126.0,same_accn@2025-02-06,210.91367168408706,,,,,
2025-07-01,63908,MCDONALDS CORP,consumer,core,182778968633.0,2024-06-28,0000063908-25-000012,714461139.0,same_accn@2025-01-31,255.82772617812037,,,,,
2025-07-01,64040,S&P Global Inc.,industrials,extension,127500000000.0,2023-06-30,0000064040-24-000071,,no_concept,,,,,,
2025-07-01,64803,CVS HEALTH Corp,consumer,core,74072103405.0,2024-06-30,0000064803-25-000007,1260795063.0,same_accn@2025-02-05,58.750312067965325,,,,,
2025-07-01,70858,BANK OF AMERICA CORP /DE/,financials,core,309201944388.0,2024-06-30,0000070858-25-000139,7604677274.0,same_accn@2025-02-24,40.65944329355639,,,,,
2025-07-01,72971,WELLS FARGO & COMPANY/MN,financials,core,201600000000.0,2024-06-28,0000072971-25-000066,3288186582.0,same_accn@2025-02-14,61.31038947229668,,,,,
2025-07-01,77476,PEPSICO INC,consumer,core,224800000000.0,2024-06-14,0000077476-25-000007,1371499838.0,same_accn@2025-01-28,163.90814914554878,,,,,
2025-07-01,78003,PFIZER INC,healthcare,core,158000000000.0,2024-06-30,0000078003-25-000054,5667340414.0,same_accn@2025-02-20,27.879038218648994,,,,,
2025-07-01,80424,PROCTER & GAMBLE Co,consumer,core,345000000000.0,2023-12-31,0000080424-24-000083,2354050987.0,same_accn@2024-07-31,146.55587406782027,,,,,
2025-07-01,80661,PROGRESSIVE CORP/OH/,financials,core,120872430194.0,2024-06-30,0000080661-25-000007,586207679.0,same_accn@2025-01-31,206.19387040475803,,,,,
2025-07-01,87347,SLB LIMITED/NV,energy,core,66860000000.0,2024-06-30,0000950170-25-007638,1400850420.0,same_accn@2024-12-31,47.72815073289552,,,,,
2025-07-01,89800,SHERWIN WILLIAMS CO,consumer,core,75067265612.0,2024-06-30,0000089800-25-000030,251364135.0,same_accn@2025-01-31,298.6395239400402,,,,,
2025-07-01,92122,SOUTHERN CO,utilities,extension,84900000000.0,2024-06-30,0000092122-25-000018,1096802197.0,same_accn@2025-01-31,77.40684713453396,,,,,
2025-07-01,93410,CHEVRON CORP,energy,core,286100000000.0,2024-06-28,0000093410-25-000009,1760598537.0,same_accn@2025-02-07,162.5015550038481,,,,,
2025-07-01,97476,TEXAS INSTRUMENTS INC,tech,core,177352918130.0,2024-06-30,0000097476-25-000007,910332971.0,same_accn@2025-01-28,194.82203081711737,,,,,
2025-07-01,97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,211032682000.0,2024-06-28,0000097745-25-000010,377261182.0,same_accn@2025-02-01,559.38085355413,,,,,
2025-07-01,100885,UNION PACIFIC CORP,industrials,extension,137800000000.0,2024-06-28,0000100885-25-000042,604286378.0,same_accn@2025-01-31,228.03757459513673,,,,,
2025-07-01,101829,RTX Corp,industrials,extension,133428194600.0,2024-06-30,0000101829-25-000005,1332122758.0,same_accn@2024-12-31,100.1620862632241,,,,,
2025-07-01,104169,Walmart Inc.,consumer,core,297576699886.0,2024-07-31,0000104169-25-000021,8016849444.0,same_accn@2025-03-12,37.11890836477083,,,,,
2025-07-01,107263,"WILLIAMS COMPANIES, INC.",energy,core,49974668630.0,2024-06-30,0000107263-25-000031,1219369295.0,same_accn@2025-02-20,40.98403070744864,,,,,
2025-07-01,200406,JOHNSON & JOHNSON,healthcare,core,352000000000.0,2024-06-30,0000200406-25-000038,2407616693.0,same_accn@2025-02-06,146.2026746298191,,,,,
2025-07-01,310158,"Merck & Co., Inc.",healthcare,core,313799000000.0,2024-06-28,0001628280-25-007732,2526036240.0,same_accn@2025-01-31,124.22585037814027,,,,,
2025-07-01,310764,STRYKER CORP,healthcare,core,123147898554.0,2024-06-30,0000310764-25-000023,381579123.0,same_accn@2025-01-31,322.7322752508135,,,,,
2025-07-01,313616,DANAHER CORP /DE/,industrials,extension,161100000000.0,2024-06-30,0000313616-25-000043,714709852.0,same_accn@2025-02-03,225.4061554478194,,,,,
2025-07-01,315189,DEERE & CO,industrials,extension,108321022524.0,2024-04-26,0001558370-24-016169,271575282.0,same_accn@2024-11-29,398.8618615297986,,,,,
2025-07-01,316709,SCHWAB CHARLES CORP,financials,core,122800000000.0,2024-06-30,0000316709-25-000010,1813567665.0,same_accn@2025-02-12,67.71183803610658,,,,,
2025-07-01,318154,AMGEN INC,healthcare,core,167600000000.0,2024-06-30,0000318154-25-000010,537204943.0,same_accn@2025-02-11,311.9852156684269,,,,,
2025-07-01,320187,"NIKE, Inc.",consumer,core,140871272720.0,2023-11-30,0000320187-24-000044,,no_fact_within_400d,,,,,,
2025-07-01,320193,Apple Inc.,tech,core,2628553000000.0,2024-03-29,0000320193-24-000123,15115823000.0,same_accn@2024-10-18,173.8941372891175,,,,,
2025-07-01,354950,"HOME DEPOT, INC.",consumer,core,356900000000.0,2024-07-26,0000354950-25-000085,994032168.0,same_accn@2025-03-05,359.0427065535368,,,,,
2025-07-01,715957,"DOMINION ENERGY, INC",utilities,extension,41100000000.0,2024-06-30,0000950170-25-028387,852050458.0,same_accn@2025-02-20,48.23657990452016,,,,,
2025-07-01,726728,REALTY INCOME CORP,materials_realestate,extension,45900000000.0,2024-06-30,0000726728-25-000055,891516161.0,same_accn@2025-02-20,51.48532579433521,,,,,
2025-07-01,731766,UNITEDHEALTH GROUP INC,healthcare,core,468433146650.0,2024-06-30,0000731766-25-000063,914712333.0,same_accn@2025-01-31,512.1097964358594,,,,,
2025-07-01,732712,VERIZON COMMUNICATIONS INC,utilities,extension,173600000000.0,2024-06-30,0000732712-25-000006,4209703958.0,same_accn@2025-01-31,41.2380542033355,,,,,
2025-07-01,732717,AT&T INC.,utilities,extension,137000000000.0,2024-06-30,0000732717-25-000013,7178183000.0,same_accn@2025-01-31,19.085609826330703,,,,,
2025-07-01,753308,NEXTERA ENERGY INC,utilities,extension,145437269170.0,2024-06-28,0000753308-25-000011,2057026280.0,same_accn@2025-01-31,70.70267919474514,,,,,
2025-07-01,764180,"ALTRIA GROUP, INC.",consumer,core,78000000000.0,2024-06-28,0000764180-25-000092,1690661641.0,same_accn@2025-02-14,46.13578383068076,,,,,
2025-07-01,766704,WELLTOWER INC.,materials_realestate,extension,63435707000.0,2024-06-30,0000766704-25-000009,,no_concept,,,,,,
2025-07-01,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,138700000000.0,2024-06-30,0000773840-25-000010,649918551.0,same_accn@2025-01-24,213.4113571409658,,,,,
2025-07-01,789019,MICROSOFT CORP,tech,core,2800000000000.0,2023-12-31,0000950170-24-087843,7433038381.0,same_accn@2024-07-25,376.6965615510926,,,,,
2025-07-01,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,59200000000.0,2024-06-28,0000797468-25-000029,938500965.0,same_accn@2025-01-31,63.07931713208201,,,,,
2025-07-01,798354,FISERV INC,financials,core,85486940134.0,2024-06-28,0000798354-25-000047,561288944.0,same_accn@2025-02-14,152.30469270387053,,,,,
2025-07-01,804328,QUALCOMM INC/DE,tech,core,190000000000.0,2024-03-22,0000804328-24-000075,1111000000.0,same_accn@2024-11-04,171.017101710171,,,,,
2025-07-01,821189,EOG RESOURCES INC,energy,core,71585000000.0,2024-06-30,0000821189-25-000011,553926330.0,same_accn@2025-02-13,129.23198649899888,,,,,
2025-07-01,823768,WASTE MANAGEMENT INC,utilities,extension,85400000000.0,2024-06-30,0001558370-25-001132,402115439.0,same_accn@2025-02-14,212.37682445711815,,,,,
2025-07-01,829224,STARBUCKS CORP,consumer,core,103400000000.0,2024-03-31,0000829224-24-000057,1133800000.0,same_accn@2024-11-13,91.19774210619157,,,,,
2025-07-01,831001,CITIGROUP INC,financials,core,120800000000.0,2024-06-30,0000831001-25-000067,1884479551.0,same_accn@2025-01-31,64.10257937577376,,,,,
2025-07-01,831259,FREEPORT-MCMORAN INC,materials_realestate,extension,69500000000.0,2024-06-30,0000831259-25-000006,1437073006.0,same_accn@2025-01-31,48.36219155869385,,,,,
2025-07-01,858877,"CISCO SYSTEMS, INC.",tech,core,211100000000.0,2024-01-26,0000858877-24-000017,3990734794.0,same_accn@2024-08-30,52.89752662025679,,,,,
2025-07-01,872589,"REGENERON PHARMACEUTICALS, INC.",healthcare,core,113800000000.0,2024-06-28,0001804220-25-000011,,no_fact_within_400d,,,,,,
2025-07-01,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,121800000000.0,2024-06-28,0000875320-25-000053,256789869.0,same_accn@2025-02-07,474.3177777001787,,,,,
2025-07-01,885725,BOSTON SCIENTIFIC CORP,healthcare,core,113100000000.0,2024-06-30,0000885725-25-000011,1475778104.0,same_accn@2025-01-31,76.63753764434495,,,,,
2025-07-01,886982,GOLDMAN SACHS GROUP INC,financials,core,142300000000.0,2024-06-30,0000886982-25-000005,312039033.0,same_accn@2025-02-07,456.032691269108,,,,,
2025-07-01,895421,MORGAN STANLEY,financials,core,151625027283.0,2024-06-30,0000895421-25-000304,1612855585.0,same_accn@2025-01-31,94.01029372570886,,,,,
2025-07-01,895728,ENBRIDGE INC,energy,core,77500000000.0,2024-06-30,0000895728-25-000006,2179049670.0,same_accn@2025-02-07,35.565963028277366,,,,,
2025-07-01,896159,Chubb Ltd,financials,core,103000000000.0,2024-06-30,0000896159-25-000004,,no_concept,,,,,,
2025-07-01,896878,INTUIT INC.,tech,core,172100000000.0,2024-01-31,0000896878-24-000039,280292000.0,same_accn@2024-08-27,614.0025402080687,,,,,
2025-07-01,927653,MCKESSON CORP,healthcare,core,62700000000.0,2024-09-30,0000927653-25-000036,125112236.0,same_accn@2025-04-30,501.15002340778244,,,,,
2025-07-01,936468,LOCKHEED MARTIN CORP,industrials,extension,110800000000.0,2024-06-28,0000936468-25-000009,235385902.0,same_accn@2025-01-23,470.7163813064726,,,,,
2025-07-01,1018724,AMAZON COM INC,consumer,core,1815014489485.0,2024-06-30,0001018724-25-000004,10597729352.0,same_accn@2025-01-29,171.2644689442339,,,,2.9045157890538236,corroborated by balance sheet
2025-07-01,1032208,SEMPRA,utilities,extension,48100000000.0,2024-06-28,0001032208-25-000012,651457249.0,same_accn@2025-02-19,73.83446891386114,,,,,
2025-07-01,1035002,VALERO ENERGY CORP/TX,energy,core,50200000000.0,2024-06-28,0001035002-25-000005,314977519.0,same_accn@2025-02-21,159.3764537843096,,,,,
2025-07-01,1035267,INTUITIVE SURGICAL INC,healthcare,core,157300000000.0,2024-06-30,0001035267-25-000017,356656964.0,same_accn@2025-01-27,441.0400353208861,,,,,
2025-07-01,1039684,ONEOK INC /NEW/,energy,core,47300000000.0,2024-06-30,0001039684-25-000036,624339588.0,same_accn@2025-02-17,75.76005255652633,,,,,
