cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,n_toc,n_matching,n_resolvable,cause,c_cur,c_dash,c_wide,bare_title,doc_words
4281,Howmet Aerospace Inc.,materials_realestate,extension,0000004281-18-000060,10-Q,2018-05-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,15443
4281,Howmet Aerospace Inc.,materials_realestate,extension,0000004281-18-000109,10-Q,2018-08-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,19058
4281,Howmet Aerospace Inc.,materials_realestate,extension,0000004281-18-000127,10-Q,2018-11-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,20440
4281,Howmet Aerospace Inc.,materials_realestate,extension,0000004281-19-000059,10-Q,2019-05-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,14417
4281,Howmet Aerospace Inc.,materials_realestate,extension,0000004281-19-000096,10-Q,2019-08-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,19291
4281,Howmet Aerospace Inc.,materials_realestate,extension,0000004281-19-000121,10-Q,2019-11-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,20504
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-15-000031,10-Q,2015-07-23,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,101888
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-15-000048,10-Q,2015-10-22,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,105651
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-16-000071,10-Q,2016-04-28,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,63788
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-16-000086,10-Q,2016-07-28,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,77428
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-16-000102,10-Q,2016-11-02,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,82074
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-17-000030,10-Q,2017-04-28,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,58265
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-17-000045,10-Q,2017-07-27,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,74398
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-17-000060,10-Q,2017-10-27,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,0,0,0,2,79992
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-18-000019,10-Q,2018-04-26,MDA,FAIL,item_absent_from_toc,6,0,0,R1_no_matching_toc_entry,0,0,0,2,77160
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-18-000039,10-Q,2018-07-26,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,0,0,0,2,89443
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-18-000055,10-Q,2018-10-25,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,0,0,0,2,95943
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-19-000020,10-Q,2019-04-26,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,0,0,0,2,65921
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-19-000040,10-Q,2019-07-25,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,0,0,0,2,84610
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-19-000050,10-Q,2019-10-24,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,0,0,0,2,87337
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-20-000046,10-Q,2020-05-06,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,0,0,0,2,66885
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-20-000062,10-Q,2020-08-06,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,85915
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-20-000084,10-Q,2020-10-22,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,91276
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-21-000033,10-Q,2021-04-22,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,71077
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-21-000052,10-Q,2021-07-22,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,89500
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-21-000069,10-Q,2021-10-28,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,94134
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-22-000053,10-Q,2022-04-28,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,76409
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-22-000074,10-Q,2022-07-27,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,93561
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-22-000093,10-Q,2022-10-27,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,98810
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-23-000072,10-Q,2023-05-04,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,72944
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-23-000104,10-Q,2023-07-27,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,83295
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-23-000121,10-Q,2023-11-02,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,84279
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-24-000046,10-Q,2024-04-30,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,69052
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-24-000081,10-Q,2024-07-30,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,84160
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-24-000100,10-Q,2024-11-06,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,86031
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-25-000061,10-Q,2025-05-06,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,66561
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-25-000141,10-Q,2025-07-30,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,84539
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-25-000171,10-Q,2025-10-29,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,87882
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-26-000034,10-Q,2026-05-05,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,67868
4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,0000004904-26-000059,10-Q,2026-07-30,MDA,FAIL,item_absent_from_toc,7,0,0,R1_no_matching_toc_entry,1,1,1,2,84831
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,0000005272-15-000009,10-Q,2015-08-03,MDA,FAIL,item_absent_from_toc,33,4,0,R3_all_anchors_dangling,2,2,3,3,84098
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,0000005272-15-000018,10-Q,2015-11-02,MDA,FAIL,item_absent_from_toc,33,4,0,R3_all_anchors_dangling,2,2,3,3,87331
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,0000005272-16-000035,10-K,2016-02-19,RISK_FACTORS,FAIL,item_absent_from_toc,67,3,0,R3_all_anchors_dangling,11,13,27,15,175942
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,0000005272-16-000041,10-Q,2016-05-02,MDA,FAIL,item_absent_from_toc,33,4,0,R3_all_anchors_dangling,2,2,3,3,75487
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,0000005272-16-000046,10-Q,2016-08-02,MDA,FAIL,item_absent_from_toc,33,4,0,R3_all_anchors_dangling,2,2,3,3,90675
5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,0000005272-16-000052,10-Q,2016-11-03,MDA,FAIL,item_absent_from_toc,33,4,0,R3_all_anchors_dangling,2,2,3,3,97071
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-15-000026,10-Q,2015-11-05,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,17951
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-16-000030,10-Q,2016-02-03,MDA,FAIL,item_absent_from_toc,24,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,21881
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-16-000034,10-Q,2016-05-05,MDA,FAIL,item_absent_from_toc,24,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,20852
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-16-000059,10-Q,2016-11-03,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,16527
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-17-000003,10-Q,2017-02-01,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,19834
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-17-000005,10-Q,2017-05-04,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,20543
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-17-000012,10-Q,2017-11-02,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,16196
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-18-000003,10-Q,2018-02-01,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,19982
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-18-000007,10-Q,2018-05-04,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,20904
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-18-000017,10-Q,2018-11-01,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,19923
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-19-000005,10-Q,2019-01-31,MDA,FAIL,item_absent_from_toc,23,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,22624
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-19-000013,10-Q,2019-05-03,MDA,FAIL,item_absent_from_toc,24,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,22967
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-19-000027,10-Q,2019-11-04,MDA,FAIL,item_absent_from_toc,21,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,17748
8670,AUTOMATIC DATA PROCESSING INC,tech,core,0000008670-20-000007,10-Q,2020-01-31,MDA,FAIL,item_absent_from_toc,21,3,2,R2_first_anchor_dangling_later_resolvable,2,3,3,1,19145
14272,BRISTOL MYERS SQUIBB CO,healthcare,core,0000014272-16-000288,10-K,2016-02-12,MDA,FAIL,item_absent_from_toc,2,0,0,R1_no_matching_toc_entry,4,4,4,0,72986
14272,BRISTOL MYERS SQUIBB CO,healthcare,core,0000014272-16-000288,10-K,2016-02-12,RISK_FACTORS,FAIL,item_absent_from_toc,2,0,0,R1_no_matching_toc_entry,2,2,2,1,72986
18230,CATERPILLAR INC,industrials,extension,0000018230-16-000410,10-K,2016-02-16,MDA,FAIL,item_absent_from_toc,51,3,1,R2_first_anchor_dangling_later_resolvable,2,2,8,2,79945
18230,CATERPILLAR INC,industrials,extension,0000018230-16-000410,10-K,2016-02-16,RISK_FACTORS,FAIL,item_absent_from_toc,51,3,1,R2_first_anchor_dangling_later_resolvable,3,3,3,2,79945
18230,CATERPILLAR INC,industrials,extension,0000018230-17-000041,10-K,2017-02-15,MDA,FAIL,item_absent_from_toc,54,3,1,R2_first_anchor_dangling_later_resolvable,2,2,8,2,83767
18230,CATERPILLAR INC,industrials,extension,0000018230-17-000041,10-K,2017-02-15,RISK_FACTORS,FAIL,item_absent_from_toc,54,3,1,R2_first_anchor_dangling_later_resolvable,3,3,3,2,83767
18230,CATERPILLAR INC,industrials,extension,0000018230-18-000042,10-K,2018-02-15,MDA,FAIL,item_absent_from_toc,54,3,1,R2_first_anchor_dangling_later_resolvable,2,2,8,2,81873
18230,CATERPILLAR INC,industrials,extension,0000018230-18-000042,10-K,2018-02-15,RISK_FACTORS,FAIL,item_absent_from_toc,54,3,1,R2_first_anchor_dangling_later_resolvable,3,3,3,2,81873
21344,COCA COLA CO,consumer,core,0000021344-17-000009,10-K,2017-02-24,MDA,FAIL,item_absent_from_toc,68,3,1,R2_first_anchor_dangling_later_resolvable,7,7,7,1,109478
21344,COCA COLA CO,consumer,core,0000021344-17-000009,10-K,2017-02-24,RISK_FACTORS,FAIL,item_absent_from_toc,68,3,1,R2_first_anchor_dangling_later_resolvable,6,6,6,1,109478
21344,COCA COLA CO,consumer,core,0000021344-18-000008,10-K,2018-02-23,MDA,FAIL,item_absent_from_toc,68,3,1,R2_first_anchor_dangling_later_resolvable,9,9,9,1,108485
21344,COCA COLA CO,consumer,core,0000021344-18-000008,10-K,2018-02-23,RISK_FACTORS,FAIL,item_absent_from_toc,68,3,1,R2_first_anchor_dangling_later_resolvable,6,6,6,1,108485
21344,COCA COLA CO,consumer,core,0000021344-19-000014,10-K,2019-02-21,MDA,FAIL,item_absent_from_toc,68,3,1,R2_first_anchor_dangling_later_resolvable,8,8,8,1,110416
21344,COCA COLA CO,consumer,core,0000021344-19-000014,10-K,2019-02-21,RISK_FACTORS,FAIL,item_absent_from_toc,68,3,1,R2_first_anchor_dangling_later_resolvable,5,5,5,1,110416
21344,COCA COLA CO,consumer,core,0000021344-20-000006,10-K,2020-02-24,MDA,FAIL,item_absent_from_toc,66,3,1,R2_first_anchor_dangling_later_resolvable,7,7,7,1,104968
21344,COCA COLA CO,consumer,core,0000021344-20-000006,10-K,2020-02-24,RISK_FACTORS,FAIL,item_absent_from_toc,66,3,1,R2_first_anchor_dangling_later_resolvable,5,5,5,1,104968
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-16-000003,10-Q,2016-10-27,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,25868
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-17-000006,10-Q,2017-04-28,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,20533
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-17-000012,10-Q,2017-07-21,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,25053
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-17-000014,10-Q,2017-10-27,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,25791
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-18-000008,10-Q,2018-04-27,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,21590
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-18-000015,10-Q,2018-07-27,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,25534
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-18-000018,10-Q,2018-10-26,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,26285
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-19-000007,10-Q,2019-04-26,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,19538
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-19-000020,10-Q,2019-07-26,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,24875
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-19-000022,10-Q,2019-11-01,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,26250
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-20-000007,10-Q,2020-05-01,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,19714
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-20-000023,10-Q,2020-07-31,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,28,24213
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-20-000026,10-Q,2020-10-30,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,29,24661
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-21-000010,10-Q,2021-04-30,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,20,17436
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-21-000025,10-Q,2021-07-30,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,29,21399
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-21-000027,10-Q,2021-10-29,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,31,22226
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-22-000010,10-Q,2022-04-29,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,22,19465
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-22-000025,10-Q,2022-07-29,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,28,22344
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-22-000027,10-Q,2022-10-28,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,33,23424
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-23-000016,10-Q,2023-04-28,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,21,19824
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-23-000031,10-Q,2023-07-28,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,30,24552
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-23-000037,10-Q,2023-10-27,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,30,25321
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-24-000015,10-Q,2024-04-26,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,22,19327
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-24-000031,10-Q,2024-07-26,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,31,24031
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-24-000044,10-Q,2024-10-25,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,32,24129
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-25-000020,10-Q,2025-04-25,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,20,18432
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-25-000041,10-Q,2025-08-01,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,28,23413
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-25-000053,10-Q,2025-10-31,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,30,23801
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-26-000023,10-Q,2026-05-01,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,21,19584
21665,COLGATE PALMOLIVE CO,consumer,core,0000021665-26-000042,10-Q,2026-07-31,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,31,23723
24741,CORNING INC /NY,materials_realestate,extension,0000024741-16-000077,10-K,2016-02-12,MDA,FAIL,item_absent_from_toc,85,0,0,R1_no_matching_toc_entry,1,1,1,0,108916
24741,CORNING INC /NY,materials_realestate,extension,0000024741-16-000077,10-K,2016-02-12,RISK_FACTORS,FAIL,item_absent_from_toc,85,0,0,R1_no_matching_toc_entry,1,1,1,0,108916
24741,CORNING INC /NY,materials_realestate,extension,0000024741-17-000011,10-K,2017-02-06,MDA,FAIL,item_absent_from_toc,22,0,0,R1_no_matching_toc_entry,1,1,1,0,67296
24741,CORNING INC /NY,materials_realestate,extension,0000024741-17-000011,10-K,2017-02-06,RISK_FACTORS,FAIL,item_absent_from_toc,22,0,0,R1_no_matching_toc_entry,1,1,1,0,67296
24741,CORNING INC /NY,materials_realestate,extension,0000024741-20-000014,10-K,2020-02-18,MDA,FAIL,item_absent_from_toc,19,0,0,R1_no_matching_toc_entry,1,1,1,0,57689
24741,CORNING INC /NY,materials_realestate,extension,0000024741-20-000014,10-K,2020-02-18,RISK_FACTORS,FAIL,item_absent_from_toc,19,0,0,R1_no_matching_toc_entry,1,1,1,0,57689
24741,CORNING INC /NY,materials_realestate,extension,0000024741-26-000124,10-K,2026-02-12,MDA,FAIL,item_absent_from_toc,98,0,0,R1_no_matching_toc_entry,1,1,1,0,53949
24741,CORNING INC /NY,materials_realestate,extension,0000024741-26-000124,10-K,2026-02-12,RISK_FACTORS,FAIL,item_absent_from_toc,98,0,0,R1_no_matching_toc_entry,1,1,1,0,53949
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-15-000036,10-Q,2015-08-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9300
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-15-000036,10-Q,2015-08-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9300
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-15-000051,10-K,2015-11-18,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,2,0,11682
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-15-000051,10-K,2015-11-18,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,2,3,0,11682
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000062,10-Q,2016-02-03,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,6601
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000062,10-Q,2016-02-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,6601
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000085,10-Q,2016-05-05,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,8991
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000085,10-Q,2016-05-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,8991
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000097,10-Q,2016-08-03,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9275
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000097,10-Q,2016-08-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9275
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000105,10-K,2016-11-16,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,2,0,35733
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-16-000105,10-K,2016-11-16,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,6,0,35733
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000007,10-Q,2017-02-08,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,7500
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000007,10-Q,2017-02-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,7500
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000022,10-Q,2017-05-04,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,9651
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000022,10-Q,2017-05-04,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9651
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000036,10-Q,2017-08-02,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,10380
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000036,10-Q,2017-08-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,10380
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000046,10-K,2017-11-20,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,2,0,35038
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-17-000046,10-K,2017-11-20,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,1,6,0,35038
32604,EMERSON ELECTRIC CO,industrials,extension,0000032604-18-000011,10-Q,2018-02-07,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,1,7641
