cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,extraction_method,extraction_confidence,word_count,prose_word_share,source_document,note,year,era
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0000051143-15-000005,10-Q,2015-07-28,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ibm15q2_10q.htm,,2015,pre2019
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0000051143-15-000009,10-Q,2015-10-27,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ibm15q3_10q.htm,,2015,pre2019
51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,0000051143-16-000013,10-Q,2016-04-26,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,ibm16q1_10q.htm,,2016,pre2019
72741,EVERSOURCE ENERGY,utilities,extension,0000072741-15-000043,10-Q,2015-08-05,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,june302015form10q.htm,,2015,pre2019
78003,PFIZER INC,healthcare,core,0000078003-19-000026,10-Q,2019-05-09,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,pfe-03312019x10q.htm,,2019,2019plus
78003,PFIZER INC,healthcare,core,0000078003-19-000064,10-Q,2019-08-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,pfe-06302019x10q.htm,,2019,2019plus
78003,PFIZER INC,healthcare,core,0000078003-19-000082,10-Q,2019-11-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,pfe-09292019x10q.htm,,2019,2019plus
78003,PFIZER INC,healthcare,core,0000078003-20-000037,10-Q,2020-05-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,pfe-03292020x10q.htm,,2020,2019plus
78003,PFIZER INC,healthcare,core,0000078003-20-000060,10-Q,2020-08-06,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,pfe-06282020x10q.htm,,2020,2019plus
100885,UNION PACIFIC CORP,industrials,extension,0000100885-16-000339,10-Q,2016-04-21,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20160331x10q.htm,,2016,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-16-000400,10-Q,2016-07-21,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20160630x10q.htm,,2016,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-16-000454,10-Q,2016-10-20,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20160930x10q.htm,,2016,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-17-000114,10-Q,2017-04-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20170331x10q.htm,,2017,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-17-000173,10-Q,2017-07-20,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20170630x10q.htm,,2017,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-17-000245,10-Q,2017-10-26,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20170930x10q.htm,,2017,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-18-000125,10-Q,2018-04-26,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20180331x10q.htm,,2018,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-18-000184,10-Q,2018-07-19,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20180630x10q.htm,,2018,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-18-000268,10-Q,2018-10-25,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20180930x10q.htm,,2018,pre2019
100885,UNION PACIFIC CORP,industrials,extension,0000100885-19-000129,10-Q,2019-04-18,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,unp-20190331x10q.htm,,2019,2019plus
310158,"Merck & Co., Inc.",healthcare,core,0000310158-15-000053,10-Q,2015-08-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0630201510q.htm,,2015,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-15-000058,10-Q,2015-11-05,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0930201510q.htm,,2015,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-16-000066,10-Q,2016-05-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0331201610q.htm,,2016,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-16-000094,10-Q,2016-08-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0630201610q.htm,,2016,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-16-000098,10-Q,2016-11-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0930201610q.htm,,2016,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-17-000016,10-Q,2017-05-09,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0331201710q.htm,,2017,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-17-000037,10-Q,2017-08-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0630201710q.htm,,2017,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-17-000045,10-Q,2017-11-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0930201710q.htm,,2017,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-18-000011,10-Q,2018-05-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0331201810q.htm,,2018,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-18-000034,10-Q,2018-08-07,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0630201810q.htm,,2018,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-18-000039,10-Q,2018-11-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0930201810q.htm,,2018,pre2019
310158,"Merck & Co., Inc.",healthcare,core,0000310158-19-000019,10-Q,2019-05-08,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0331201910q.htm,,2019,2019plus
310158,"Merck & Co., Inc.",healthcare,core,0000310158-19-000037,10-Q,2019-08-06,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,mrk0630201910q.htm,,2019,2019plus
310764,STRYKER CORP,healthcare,core,0000310764-15-000109,10-Q,2015-07-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q06302015.htm,,2015,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-15-000153,10-Q,2015-10-23,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q09302015.htm,,2015,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-16-000320,10-Q,2016-04-22,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q33116.htm,,2016,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-16-000392,10-Q,2016-07-22,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q63016.htm,,2016,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-16-000458,10-Q,2016-10-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q93016.htm,,2016,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-17-000102,10-Q,2017-04-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q33117.htm,,2017,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-17-000136,10-Q,2017-07-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q63017.htm,,2017,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-17-000164,10-Q,2017-10-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q93017.htm,,2017,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-18-000110,10-Q,2018-04-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q33118.htm,,2018,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-18-000185,10-Q,2018-07-25,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q63018.htm,,2018,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-18-000205,10-Q,2018-10-26,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q93018.htm,,2018,pre2019
310764,STRYKER CORP,healthcare,core,0000310764-19-000071,10-Q,2019-04-24,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q3312019.htm,,2019,2019plus
310764,STRYKER CORP,healthcare,core,0000310764-19-000110,10-Q,2019-07-26,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q6302019.htm,,2019,2019plus
310764,STRYKER CORP,healthcare,core,0000310764-19-000140,10-Q,2019-10-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk10q9302019.htm,,2019,2019plus
310764,STRYKER CORP,healthcare,core,0000310764-21-000065,10-Q,2021-04-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk-20210331.htm,,2021,2019plus
310764,STRYKER CORP,healthcare,core,0000310764-21-000111,10-Q,2021-07-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk-20210630.htm,,2021,2019plus
310764,STRYKER CORP,healthcare,core,0000310764-21-000146,10-Q,2021-10-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,syk-20210930.htm,,2021,2019plus
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-15-000037,10-Q,2015-07-29,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh201563010-q.htm,,2015,pre2019
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-15-000049,10-Q,2015-11-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh201593010-q.htm,,2015,pre2019
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-16-000068,10-Q,2016-05-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh201633110-q.htm,,2016,pre2019
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-16-000081,10-Q,2016-08-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh201663010-q.htm,,2016,pre2019
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-16-000088,10-Q,2016-11-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh930201610-q.htm,,2016,pre2019
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-17-000016,10-Q,2017-05-08,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh331201710-q.htm,,2017,pre2019
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-17-000028,10-Q,2017-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh630201710-q.htm,,2017,pre2019
731766,UNITEDHEALTH GROUP INC,healthcare,core,0000731766-17-000045,10-Q,2017-11-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,unh930201710-q.htm,,2017,pre2019
732717,AT&T INC.,utilities,extension,0000732717-18-000024,10-Q,2018-05-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,q1_10q.htm,,2018,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-15-000031,10-Q,2015-08-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2015,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-15-000043,10-Q,2015-10-30,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2015,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-16-000072,10-Q,2016-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2016,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-16-000082,10-Q,2016-08-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2016,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-16-000092,10-Q,2016-11-02,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2016,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-17-000024,10-Q,2017-05-05,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2017,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-17-000035,10-Q,2017-07-28,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2017,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-17-000050,10-Q,2017-11-07,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2017,pre2019
766704,WELLTOWER INC.,materials_realestate,extension,0000766704-18-000030,10-Q,2018-05-04,MDA,FAIL,item_absent_from_toc,none,low,0,0.0,10-Q.htm,,2018,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-15-000144,10-Q,2015-07-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2015q210q.htm,,2015,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-15-000144,10-Q,2015-07-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2015q210q.htm,,2015,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-15-000180,10-Q,2015-10-27,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2015q310q.htm,,2015,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-15-000180,10-Q,2015-10-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2015q310q.htm,,2015,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-16-000321,10-Q,2016-05-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2016q110q.htm,,2016,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-16-000321,10-Q,2016-05-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2016q110q.htm,,2016,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-16-000363,10-Q,2016-07-28,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2016q210q.htm,,2016,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-16-000363,10-Q,2016-07-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2016q210q.htm,,2016,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-16-000398,10-Q,2016-11-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2016q310q.htm,,2016,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-16-000398,10-Q,2016-11-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2016q310q.htm,,2016,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-17-000128,10-Q,2017-05-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2017q110q.htm,,2017,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-17-000128,10-Q,2017-05-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2017q110q.htm,,2017,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-17-000163,10-Q,2017-07-27,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2017q210q.htm,,2017,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-17-000163,10-Q,2017-07-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2017q210q.htm,,2017,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-17-000196,10-Q,2017-10-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2017q310q.htm,,2017,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-17-000196,10-Q,2017-10-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2017q310q.htm,,2017,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-18-000115,10-Q,2018-05-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2018q110q.htm,,2018,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-18-000115,10-Q,2018-05-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2018q110q.htm,,2018,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-18-000136,10-Q,2018-07-26,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2018q210q.htm,,2018,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-18-000136,10-Q,2018-07-26,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2018q210q.htm,,2018,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-18-000151,10-Q,2018-10-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2018q310q.htm,,2018,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-18-000151,10-Q,2018-10-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sce2018q310q.htm,,2018,pre2019
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-19-000108,10-Q,2019-04-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq110q2019.htm,,2019,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-19-000108,10-Q,2019-04-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq110q2019.htm,,2019,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-19-000135,10-Q,2019-07-25,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq210q2019.htm,,2019,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-19-000135,10-Q,2019-07-25,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq210q2019.htm,,2019,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-19-000166,10-Q,2019-10-29,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq310q2019.htm,,2019,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-19-000166,10-Q,2019-10-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq310q2019.htm,,2019,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-20-000091,10-Q,2020-04-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq110q2020.htm,,2020,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-20-000091,10-Q,2020-04-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-sceq110q2020.htm,,2020,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-20-000111,10-Q,2020-07-28,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20200630.htm,,2020,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-20-000111,10-Q,2020-07-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20200630.htm,,2020,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-20-000134,10-Q,2020-10-27,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20200930.htm,,2020,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-20-000134,10-Q,2020-10-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20200930.htm,,2020,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-21-000033,10-Q,2021-04-27,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20210331x10q.htm,,2021,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-21-000033,10-Q,2021-04-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20210331x10q.htm,,2021,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-21-000051,10-Q,2021-07-29,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20210630x10q.htm,,2021,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-21-000051,10-Q,2021-07-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20210630x10q.htm,,2021,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-21-000063,10-Q,2021-11-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20210930x10q.htm,,2021,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-21-000063,10-Q,2021-11-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20210930x10q.htm,,2021,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-22-000031,10-Q,2022-05-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20220331x10q.htm,,2022,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-22-000031,10-Q,2022-05-03,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20220331x10q.htm,,2022,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-22-000053,10-Q,2022-07-28,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20220630x10q.htm,,2022,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-22-000053,10-Q,2022-07-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20220630x10q.htm,,2022,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-22-000076,10-Q,2022-11-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20220930x10q.htm,,2022,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-22-000076,10-Q,2022-11-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20220930x10q.htm,,2022,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-23-000037,10-Q,2023-05-02,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20230331x10q.htm,,2023,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-23-000037,10-Q,2023-05-02,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20230331x10q.htm,,2023,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-23-000065,10-Q,2023-07-27,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20230630x10q.htm,,2023,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-23-000065,10-Q,2023-07-27,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20230630x10q.htm,,2023,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-23-000084,10-Q,2023-11-01,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20230930x10q.htm,,2023,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-23-000084,10-Q,2023-11-01,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20230930x10q.htm,,2023,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-24-000035,10-Q,2024-04-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20240331x10q.htm,,2024,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-24-000035,10-Q,2024-04-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20240331x10q.htm,,2024,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-24-000055,10-Q,2024-07-25,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20240630x10q.htm,,2024,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-24-000055,10-Q,2024-07-25,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20240630x10q.htm,,2024,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-24-000075,10-Q,2024-10-29,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20240930x10q.htm,,2024,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-24-000075,10-Q,2024-10-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20240930x10q.htm,,2024,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-25-000043,10-Q,2025-04-29,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20250331.htm,,2025,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-25-000043,10-Q,2025-04-29,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20250331.htm,,2025,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-25-000074,10-Q,2025-07-31,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20250630.htm,,2025,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-25-000074,10-Q,2025-07-31,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20250630.htm,,2025,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-25-000100,10-Q,2025-10-28,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20250930.htm,,2025,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-25-000100,10-Q,2025-10-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20250930.htm,,2025,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-26-000042,10-Q,2026-04-28,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20260331.htm,,2026,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-26-000042,10-Q,2026-04-28,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20260331.htm,,2026,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-26-000059,10-Q,2026-07-30,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20260630.htm,,2026,2019plus
827052,EDISON INTERNATIONAL,utilities,extension,0000827052-26-000059,10-Q,2026-07-30,RISK_FACTORS,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,eix-20260630.htm,,2026,2019plus
831001,CITIGROUP INC,financials,core,0000831001-15-000111,10-Q,2015-08-03,MDA,FAIL,no_toc_and_no_heading_match,none,low,0,0.0,c-6302015x10q.htm,,2015,pre2019
